v1,v2,kshkod,telnevclear,user_citycode,rrrdi_plain,rrrdi_convex,residential_area_plain,rail_length,has_rail,roma,hungarian,german,ethnic_fractionalization,religious_fractionalization,roman_catholic,evangelical,reformed,atheists,agnostic,no_response,turnout_14,n_precincts_14,fidesz_cv_14,fidesz_share_14,jobbik_share_14,turnout_18,n_precincts_18,fidesz_cv_18,fidesz_share_18,jobbik_share_18,gini_2016,gini_2011,gini_2006,population,income_pc_2006,income_pc_2011,income_pc_2016,fragmentation,density,transitivity,avgpl,ad_ast,gend_ast,logpop,logincome,logincome1,logincome2,gini_1,gini_2,loggini_1,loggini_2,transitivity2,fragmentation2,avgpl2,gini_2011d,ginif,ginia,ginit,income_1,income_2,logincome_1,logincome_2,lograil,ethnich_r,rightwing,avgpl_w,fragmentation_w,transitivity_w,fragmentation_w2,avgpl_w2,transitivity_w2,count,max_math,min_math,max_lit,min_lit,avgmath,varmath,cvmath,logmath,bpties,bpties2,bpties_w,bpties_w2,z_rightwing,z_rrrdi_convex,z_residential_area_plain,z_has_rail,z_lograil,z_religious_fractionalization,z_roman_catholic,z_evangelical,z_reformed,z_ethnic_fractionalization,z_ethnich_r,z_cvmath,z_avgmath,v98,telnev,user,connection,pop,size_km2,connectins,avrgconins,math_cv_2006,math_cv_2011,math_cv_2017,cr,cr2,lr,lr2,transitivity_cr,transitivity_cr2,avgpl_lr,avgpl_lr2,popdensity,popdensity_residental,c_l,trans_lat_scaled,sw,jaras_cv,user_rate,objectid,shape_length,shape_area,centerx,centery,stddist,clc_polycount,rel_stdev,fragm_relstdev_x_clc,stdist_new,clc_polycount_new,rel_stdev_new,fragm_relstdev_x_clc_new,clc_pc,rrrdi_pc,geo_pc,town_poi,h,v143,h_private,h_public,z_rrrdi_plain,z_rail_length,z_fragm_relstdev_x_clc_new,z_stdist_new,pc1,z_fragmentation,z_pc1,z_gini_2011,z_gini_2016,z_sw
60,284,544,Komarom,2343,.83816928,.8564316,20200000,69507.859,1,.0075908001,.96903431,.0098198997,.060755,.75059199,.2872186,.0113082,.15328351,.0151987,.1875713,.3281461,.65806371,19,.1210102,.45672989,.1728043,.59162581,17,.1239693,.47314981,.1962402,.4669849,.4540334,.41632241,19716,863973.31,972393.19,1313393,.30504599,.016547101,.1562752,2.5170829,.029501401,0.0442981,9.8891859,14.08812,13.78752,13.6693,1.0905811,1.028525,.086710997,.028126201,.024421999,.093052998,6.3357072,0,0,0,0,1.12549,1.35068,.1182185,.30060849,11.14921,.030965701,.62953413,.25452879,.0308464,.015802599,.00095150003,.064784899,.00024970001,10,1553.601,1448.317,1563.957,1501.167,1500.959,2771.1899,1.846279,7.313859,1.183018,1.399533,.1196275,.0143107,-1.036281,1.544145,.44943249,.54364669,.8829183,.93608618,-.54028678,-.1778874,.15031309,-.72600871,-.67486137,-.1242981,.49893099,61,KomÃÂ¡rom,8403,1784755,19729,7016,929059,110.56,0.1002207,0.0459803,0.029719,.0263151,.00069249998,1.67379,2.801574,5.938621,35.26722,1.503822,2.261481,2.812001,.0009791,.74716711,.209157,.13908359,.040897202,.4259212,311,19662.529,30800000,4929783,2769689,3648.127,3,1.146018,3.4380529,3129.429,2,.8612693,1.7225389,1.707128,1.477993,1.070695,47.009998,2.8890209,1.126346,.82338607,1.175826,1.3836681,1.3265859,.063645452,2.4129331,2.5750639,.18089548,1.5924487,-.56535071,-.49847203,-1.297881193726529
163,286,1126,Kony,27151,.44049811,.44049811,5171661,10000.73,1,0,.98519742,.0127467,.0292194,.46609569,0,.0652778,.054166701,.0277778,.1180556,.71527779,.61906958,2,.042358398,.56101191,.186756,.72558141,2,.0127316,.57372832,.1983258,.4713169,.4611502,.42826569,2714,661677.81,847515.19,1246130,.2323693,.1426366,.46168771,2.0063021,.0120406,0.0286124,7.906179,14.03555,13.65006,13.40253,1.076785,1.022046,.0739801,.021806801,.21315549,.053995501,4.0252481,1,0,2,0,1.280858,1.4703341,.24753,.38548961,9.2105131,.0148026,.74776793,.25376379,.029390801,.058395799,.0008638,.064396098,.0034101,1,1619.5649,1619.5649,1590.484,1590.484,1619.5649,2.8200000e-09,1.7400000e-12,7.3899131,1.129383,1.275507,.14284819,.0204056,.52527517,.0242442,-.59534431,.54364669,.41766289,-2.269758,-2.0903921,1.012542,-.59627122,-1.0697449,-.94553328,-.37547061,1.833066,544,KÃÂ³ny,1115,337364,2613,2888,154710,138.75,NA,NA,NA,.24888501,.061943699,1.24721,1.5555331,1.8550251,3.4411161,1.608632,2.587698,.90477842,.00050530001,.74774373,.61744112,.38383001,.039209601,.4267126,832,4895.9741,1907468,4873307,2751715,1007.173,1,0,0,779.22827,1,0,0,-1.084058,.5454129,-.34612441,7.0100002,.59308511,.85564089,1.1709909,.039463799,-.087540783,-.35347366,-.44297108,-.61507362,-.78571892,-1.0796943,-.48589754,-.36855403,-.37263575,1.482146267833749
200,287,1353,Kormend,5542,.82547659,.83723879,9699092,28563.99,1,.0129348,.96819007,.0120724,.0622859,.57539088,.59678501,.041276,.047722701,.0065305,.051322799,.248493,.66753238,10,.1029861,.52975929,.20910791,.60598028,10,.1347329,.5699389,.1873427,.44482651,.43928811,.41012591,11886,811323.88,913797.88,1265137,.3601808,.0289692,.2036887,2.346977,.035462402,0.0500402,9.3831167,14.05069,13.72536,13.60642,1.071105,1.0126081,.068691298,.0125288,.041489098,.12973019,5.5083022,0,0,0,0,1.126305,1.384483,.1189421,.3253265,10.25994,.0318099,.73886728,.2501277,.038385998,.021708,.0014735,.062563904,.00047120001,5,1665.196,1471.579,1664.333,1454.799,1568.387,9371.8691,5.975481,7.3578029,.57409018,.3295795,.0611833,.0037434001,.407722,1.4740109,-.27955031,.54364669,.66950762,-1.038165,1.130429,.48312369,-.64480948,-.7093218,-.66072452,.43744889,1.257399,118,KÃÂ¶rmend,5538,1394667,11676,5279,747002,134.89,0.0463896,0.0111338,0.0637565,.048713099,.0023729999,1.539842,2.3711121,4.1813931,17.484051,1.524168,2.3230879,2.211782,.0012038,.747679,.27242801,.1787388,.087124199,.47430629,1031,10933.16,9511976,4821636,2677867,1921.381,3,1.215541,3.646621,1740.089,3,1.215541,3.646621,1.715452,1.317386,1.45567,45.009998,2.4041791,1.00262,.91721511,.84500682,1.3367107,.17062122,.62953788,.62290269,1.2998199,1.1372182,.80382341,-.97309393,-1.1421295,-.8474453086757025
462,288,3055,Kornye,23151,.70590961,.69491261,8821868,14799.03,1,.0014948,.93074238,.062282,.1298212,.72246152,.34549931,.0094044004,.077474304,.0141066,.19905961,.33475149,.59119159,4,.063912302,.4008227,.20749541,.68897527,4,.083465301,.43131641,.26124281,.4585945,.4671374,.43388641,4623,719462.38,913833.88,1283860,.30651349,.044478901,.29307321,2.5470979,.022469399,0.0441298,8.4387989,14.06538,13.7254,13.48626,1.076635,.98171222,.0738407,-.0184571,.085891902,.093950503,6.4877081,1,0,3,0,1.270162,1.404917,.2391445,.33997801,9.6023846,.069257602,.60831809,.30183181,.036321901,.034729298,.0013193,.091102399,.0012061,1,1411.618,1411.618,1449.504,1449.504,1411.6169,2.9400000e-09,2.0800000e-12,7.252491,.4243322,.18005779,.050283499,.0025283999,-1.316489,.95392323,-.34073779,.54364669,.51170558,.61909831,-.2257484,-.21988121,-.42071,.0268107,-.033615001,-.37547061,-.50603229,306,KÃÂ¶rnye,1317,229762,4461,4536,62260,47.27,NA,NA,NA,.071790598,.0051539,1.579015,2.493288,4.082335,16.665449,1.613093,2.6020689,.98346561,.00050570001,.7433539,.39425799,.2444112,.086079597,.29522529,2558,4881.8911,1896511,4946727,2750089,1069.993,2,.97841048,1.956821,776.987,2,.97841048,1.956821,.32492161,1.025183,.77493989,3.01,1.585876,1.443527,1.443527,0,.89436531,-.21800368,.13255021,-.61796135,-.015942801,.20634945,-.0098591903,-.20299347,-.74219656,-.1014851789470361
171,289,1161,Korosladany,16943,.5402903,.55733937,10000000,15327.17,1,.040743198,.95477951,.0022386,.086728498,.71195221,.1420625,.0064185001,.28177151,.0070603001,.40671799,.1514762,.52229983,4,.0163435,.52623463,.27211931,.61727691,4,.064879201,.58438522,.2435718,.43082419,.4437893,.41926089,4872,468788.41,561513.31,889929,.23668779,.093233399,.361101,2.112788,.0085437996,0.0395796,8.4912596,13.6989,13.23839,13.05791,1.058504,.97078532,.056856502,-.0296499,.13039391,.056021102,4.4638748,0,0,0,0,1.1977969,1.5848759,.1804841,.4605059,9.6374474,.045220502,.79835391,.2488192,.0278743,.0425262,.00077699998,.061911002,.0018085,1,1384.701,1384.701,1394.646,1394.646,1384.701,3.6000001e-12,2.9999999e-15,7.2332392,.64543068,.4165808,.076011203,.0057776999,1.1933841,.45120451,-.25819901,.54364669,.52012008,.50067419,-1.323688,-.28574261,1.118131,-.44289821,-.4361473,-.37547061,-.80880451,296,KÃÂ¶rÃÂ¶sladÃÂ¡ny,1514,338653,4582,12379,181798,120.08,NA,NA,NA,.1586234,.0251614,1.33591,1.784657,2.2764671,5.182302,1.581535,2.501251,.370143,.00045799999,.74739212,.48314801,.30549309,.035557199,.33042341,861,8405.6748,5622433,5161195,2712575,1419.932,2,.96302831,1.926057,1337.822,2,.96302831,1.926057,.66857898,.77001637,.3341274,23.01,1.451086,.90161008,1.279263,.0228096,.28164652,-.20309275,.1235022,.1046205,.1335912,-1.0047894,.082614318,-.848625,-1.5488696,.5923322158468118
247,291,1683,Koszeg,3342,.58529729,.58864218,8047725,6580.0342,1,.0046148002,.90845728,.0573554,.1707776,.63889712,.49901411,.071153,.022546099,.0066867,.072010301,.31813109,.61441803,9,.12986,.53749549,.1449587,.73113102,9,.1064398,.56911701,.16412389,.52786309,.48259589,.43906489,11516,620547,683918.13,918345,.29509139,.0295703,.2170532,2.4219561,.0197473,0.0521673,9.3514929,13.73033,13.43559,13.33836,1.0991451,1.093799,.0945324,.089657404,.0471121,.087078899,5.865869,1,0,2,0,1.102121,1.34277,.097236797,.29473451,8.7919474,.091542698,.68245423,.2589913,.0315555,.023210499,.00099580002,.067076497,.00053870003,6,1596.605,1509.098,1617.792,1522.761,1552.8521,1914.358,1.232802,7.3478479,1.132689,1.282984,.1211238,.014671,-.3373459,.56559092,-.39473531,.54364669,.31721401,-.3225463,.60276377,1.142135,-.83444899,.47323439,.3395766,-.2077571,1.082643,111,KÃÂszeg,4658,1050443,12055,5466,527914,113.33,0.0434728,0.1264974,0.0139122,.048662499,.0023680001,1.557361,2.425375,4.460381,19.895,1.555166,2.418541,2.205452,.0014979,.74723649,.29047459,.18678039,.061562799,.38639569,1330,7959.585,5041503,4814857,2718806,1837.562,3,1.415521,4.2465639,1266.823,3,1.176674,3.530021,1.360803,.70715952,.80076063,48.009998,2.439364,.98167229,.85586411,.85988468,.44815266,-.45004985,.59524459,.01314511,.27819091,.00823119,.17203641,.22447146,1.2699198,-.7561024298570349
378,292,2372,Kotaj,25151,.86371678,.80018407,69700000,0,0,.1172382,.8760426,.0016219,.2187943,.78115982,.2731773,.0090009002,.1156616,.0038254,.079883002,.31818181,.55922711,3,.1777799,.46569851,.2238358,.60521209,3,.045747999,.52569538,.24139559,.46888909,.45116219,.3879807,4563,412262.81,499206.59,757673,.3141222,.0651678,.31024101,2.2721601,.0020792999,0.0439222,8.4257355,13.53801,13.12078,12.92942,1.162847,1.039292,.1508711,.038539499,.096249498,.098672703,5.1627102,0,0,0,0,1.210894,1.517755,.19135889,.41723201,0,.1239574,.68953431,.269669,.037281301,.036820602,.0013899,.072721399,.0013558,1,1443.0341,1443.0341,1441.913,1441.913,1443.0341,8.2700002e-10,5.7299998e-13,7.2745032,.52620268,.27688929,.062451798,.0039001999,-.2438367,1.338606,3.9059219,-1.836318,-1.7927099,1.280539,-.61606687,-.2287811,-.13306931,.99661458,.88240278,-.37547061,-.1526403,300,KÃÂ³taj,1129,198713,4532,2593,73227,64.860001,NA,NA,NA,.1148982,.0132016,1.444715,2.0872021,2.7001369,7.29074,1.572739,2.4735079,1.747782,.000065,.74516332,.41633961,.26472259,.0701157,.2491174,1945,7009.4629,3909747,5190343,2839677,1756.947,2,1.1014839,2.2029669,1115.605,2,1.35444,2.7088809,.96647978,-1.800467,1.352066,4.0100002,2.0041289,1.4456739,1.1637,.1426599,1.4781827,-.63582337,.35373881,-.18168472,.36338791,.33832389,.22472319,-.64474678,-.44315907,.129227940010527
75,293,633,Kozarmisleny,13542,0,0,5359307,889.78943,1,.0117688,.90013838,.061613001,.18543451,.70366478,.40627089,.0126751,.0486991,.018845901,.20497,.29369581,.6325407,5,.069405399,.3863557,.21232159,.75963467,5,.060752299,.4206467,.2218926,.50082499,.49768811,.46312541,6070,820594.63,962033.38,1282970,.3136363,.0250782,.27359,2.8196599,.028126201,0.0427532,8.7111139,14.06469,13.7768,13.61778,1.0746289,1.006303,.071975701,.0062833,.074851498,.098367803,7.9504819,1,0,3,0,1.172361,1.333602,.15902001,.28788391,6.7921081,.0998616,.59867728,.32368529,.036004201,.031406999,.0012963,.1047722,.00098639994,1,1541.285,1541.285,1547.625,1547.625,1541.285,2.8000000e-09,1.8200001e-12,7.3403721,.50565273,.25568461,.058046799,.0033694,-1.443818,-1.58542,-.58225578,.54364669,-.16271479,.40728739,.1022327,-.1477374,-.63745469,.63299388,.47888729,-.37547061,.95253527,222,KozÃÂ¡rmisleny,611,133438,6109,1445,6100,9.9799995,NA,NA,NA,.032679699,.001068,2.1425841,4.5906639,8.3718758,70.088303,1.316009,1.7318799,4.2276821,.0011398999,.71788281,.38110679,.2895928,.085896999,.1000164,389,4656.2588,1725255,4961640,2583773,971.46259,1,0,0,741.07599,1,0,0,-1.108615,-.53044349,-1.5007679,22.01,1.4591841,1.052579,.52954137,1.077945,-1.7171906,-.61070204,-.44297108,-.66422921,-1.598173,.32989591,-.98832828,.64180815,.48451614,.4117239483692811
526,294,3420,Kulcs,17157,0,0,11700000,4277.311,1,.0034498,.96938342,.0125054,.060088199,.72989571,.28082711,.0090226,.065413497,.018797001,.28947371,.32030079,.60269803,2,.0127441,.3523466,.28447649,.68292677,2,.038359199,.4061372,.30324909,.52684319,.50201648,.44678381,2740,764859.5,915389.63,1251210,.23669,.054030798,.356224,2.459152,.0102392,0.0345619,7.9157128,14.03962,13.72711,13.54745,1.123623,1.049454,.1165581,.048269998,.1268955,.0560221,6.047431,1,0,2,0,1.196808,1.366861,.17965759,.31251669,8.3613138,.0306166,.63682312,.31066719,.0299013,.045002099,.0008941,.096514098,.0020252001,1,1452.8409,1452.8409,1408.501,1408.501,1452.8409,3.2299999e-11,2.2000000e-14,7.2812762,.34979531,.1223567,.044190001,.0019528,-.94001257,-1.58542,-.1381886,.54364669,.2138689,.70287043,-.57478148,-.2283034,-.51155567,-.73327649,-.68070757,-.37547061,-.042325899,520,Kulcs,957,181243,2728,1673,34944,36.509998,NA,NA,NA,.076309502,.0058231,1.5996391,2.5588441,4.6681461,21.79158,1.537317,2.363344,1.630604,.0002327,.7413817,.4804866,.31254879,.078434698,.35080639,2886,2633.219,551763.63,4997208,2700589,333.16479,1,0,0,419.09509,1,0,0,-1.315861,-.2822932,-1.5007679,15.01,1.240364,.89473331,1.331522,.0260594,-1.7171906,-.51506245,-.44297108,-1.0790704,-1.775614,-1.0047511,-1.0980597,.76149809,1.2402937,.672476552710699
352,296,2256,Kunhegyes,14748,.46068689,.46068689,10100000,18562.27,1,.024055,.96907222,.0037227999,.060303502,.72059482,.1221919,0,.2373718,.0071418998,.39903909,.22062071,.48758671,7,.048516199,.4854522,.2672359,.57012188,7,.079240598,.57938319,.20217019,.4836849,.46143091,.41030329,8254,425522.19,486927.31,775346,.25511771,.054005001,.29129499,2.260823,.0109262,0.0410164,9.0184536,13.56106,13.09587,12.96107,1.124609,1.048228,.1174357,.047101401,.0848528,.065085001,5.11132,1,0,2,0,1.144305,1.592324,.1347979,.4651944,9.8289404,.0309278,.75268823,.25068861,.0282884,.032299899,.00080019998,.062844798,.0010433,5,1578.879,1470.001,1400.375,1387.985,1524.4399,2963.626,1.944075,7.3293819,.85185689,.72566009,.094457097,.0089221001,.59025949,.098017797,-.25309491,.54364669,.56607538,.59806341,-1.430928,-.42731789,.78369617,-.73092997,-.67549622,-.1109937,.76305711,185,Kunhegyes,2484,532716,7483,14893,286639,115.39,0.0100165,0.0874078,0.0328283,.092909902,.0086323004,1.436667,2.064013,3.135241,9.8297348,1.573658,2.4763999,.50245082,.00074250001,.7472859,.38980389,.24770559,.12928259,.33195239,1845,6019.2139,2883093,5121432,2752305,1174.574,1,0,0,957.99982,1,0,0,-.96899068,.67498988,-.29320511,6.0100002,1.921757,1.386255,1.38929,.1426599,-.01285116,-.11175647,-.44297108,-.38474375,-.50804341,-.68511915,-.31417984,-.36079177,-.01336983,-.0640647978976617
362,297,2317,Kunmadaras,23551,.2048675,.2048675,7254005,15423.66,1,.18462589,.81348658,.0018874001,.30414921,.7347182,.099431299,0,.32049161,.0146762,.31186941,.2344524,.5083254,7,.123544,.5372017,.3210108,.52838647,7,.18762399,.59388858,.2740266,.49586439,.52135831,.43753669,5854,296808.31,355555.81,568064,.1926201,.087710403,.35674819,2.168071,.0018442,0.0282068,8.67488,13.24999,12.78144,12.60084,1.191576,.95110112,.17527691,-.050134901,.1272693,.037102502,4.7005329,1,0,2,0,1.1979311,1.597679,.1805958,.46855199,9.6437225,.18651339,.85821247,.2499252,.022204399,.041124299,.00049300003,.062462602,.0016912,2,1440.37,1415.322,1453.047,1392.145,1427.8459,156.8481,.1098495,7.2639222,.1467381,.0215321,.016915301,.0002861,1.983958,-.83679521,-.45009819,.54364669,.52162611,.75721258,-1.553766,-.42731789,1.409785,1.926981,1.929983,-.36052641,-.32348949,257,Kunmadaras,1162,212515,5295,15355,98714,84.949997,0.1195824,0.0596044,0.0682702,.1462165,.021379299,1.3744071,1.8889951,2.439862,5.9529271,1.577459,2.488378,.3448388,.00072990003,.74631047,.47801581,.303029,.088710897,.21945231,1900,7153.291,4071841,5132914,2760435,2254.3779,2,.69223911,1.384478,1138.496,2,1.3660409,2.7320809,.99428159,.2429986,-.36988199,22.01,1.177969,1.072234,1.3072619,.63150489,-.95927072,-.20036855,.36056218,-.15219188,-.37724629,-1.7691512,-.23329341,1.2963465,.34042057,.5643431391150566
502,298,3250,Kunszentmarton,11345,.67209262,.70172161,10200000,35779.828,1,.015654501,.97813767,.0041835001,.042981699,.70116812,.38455361,.0032132,.048427802,.0133119,.25154921,.29171449,.53603733,10,.0954713,.41550231,.2807804,.63013083,10,.081691198,.48808929,.255335,.47128469,.4777588,.44152009,8920,485568.91,600455.63,917772,.32876271,.047137,.27313411,2.2763381,.0136383,0.0470178,9.0960512,13.7297,13.30544,13.09308,1.082077,.98644912,.078882501,-.0136436,.074602298,.1080849,5.181716,1,0,2,0,1.2366019,1.52846,.2123675,.42426091,10.48517,.0218623,.69628263,.2502557,.0361435,.030027799,.0013063001,.062627897,.0009017,3,1402.938,1402.938,1433.741,1433.741,1402.938,1.3300000e-11,9.0000004e-15,7.2463241,.52293271,.2734586,.057490099,.0033050999,-.15470921,.97880483,-.2459463,.54364669,.72355908,.37915379,-.0149745,-.35644251,-.63949841,-.9197371,-.82730973,-.37547061,-.60365772,171,KunszentmÃÂ¡rton,2894,597678,8373,14365,325746,112.56,NA,NA,NA,.077787898,.0060510002,1.471469,2.16522,3.5112679,12.329,1.546984,2.3931589,.58287507,.00082239998,.74721748,.3655349,.2362888,.051393699,.34563479,2733,15697.69,19600000,5103484,2691325,3397.0811,2,1.085573,2.1711471,2498.396,2,1.085573,2.1711471,1.553641,1.111552,.73288679,13.01,2.0798261,1.292269,1.321345,1.019352,.76925731,.37434533,.19558574,1.5999081,1.474291,.59226608,.91171849,.090714008,-.37357157,-.1937459516174731
433,299,2813,Kunszentmiklos,10949,.61520737,.33455041,14800000,29444.07,1,.0498753,.94251871,.0051122,.1091425,.74942762,.29675081,.0046751001,.30645159,.006662,.1271622,.2268583,.565431,8,.095811903,.54133749,.2143233,.66325909,8,.048738498,.65011603,.1603248,.4566271,.4419716,.41932279,8634,498012.09,596488.13,909676,.26474079,.0596884,.32012931,2.226346,.0150189,0.0401061,9.0634632,13.72084,13.29881,13.11838,1.054013,1.033159,.052604701,.0326216,.1024828,.070087701,4.9566159,0,0,0,0,1.1977381,1.525054,.180435,.4220297,10.29028,.0574813,.75566089,.2456397,.029209699,.0353209,.00085319998,.060338799,.0012476,4,1575.442,1291.124,1592.8781,1356.079,1433.283,20209.221,14.09996,7.2677231,1.124868,1.265328,.1241102,.0154033,.62952131,-.3629089,.079207003,.54364669,.67678988,.92296541,-.48884189,-.32419759,1.304031,-.198586,-.2308246,1.5427229,-.26233119,168,KunszentmiklÃÂ³s,2759,685395,8515,17211,385514,139.73,0.2102184,0.0806376,0.1409732,.10129,.0102597,1.406502,1.978248,3.160521,9.9888945,1.582896,2.505559,.49474171,.0005737,.74775952,.42811799,.27046499,.093839601,.32401651,2341,7181.7949,4104357,5012900,2699550,1470.951,2,1.240409,2.480819,1143.033,2,1.238008,2.476017,.85297108,.99118549,.65004861,28.01,2.223825,1.14282,.87062162,1.140021,.55880684,.19546846,.28525114,-.14634641,.3965708,-.51820517,.24524391,-.89888889,-.79934567,.1944547668740724
227,300,1525,Labatlan,12550,.53662473,.60733998,6280565,24139.619,1,.017615199,.96386629,.0117435,.070500001,.73279202,.3271715,.0057643,.1134963,.0097396001,.2265951,.3094812,.57620549,5,.0987368,.4201009,.2367536,.66742772,5,.080280997,.4486196,.26878831,.44094491,.42328891,.3832536,5280,699992.63,791085,1074816,.26199639,.055236299,.28907791,2.2810359,.020705299,0.0476802,8.571681,13.88766,13.58116,13.45883,1.104462,1.041711,.099357903,.0408649,.083566003,.068642102,5.203126,0,0,0,0,1.130133,1.35866,.1223357,.3064993,10.09165,.036133699,.65685451,.26611301,.0305654,.0337248,.00093420001,.070816197,.0011374,1,1441.5081,1441.5081,1463.261,1463.261,1441.5081,2.7600000e-09,1.9099999e-12,7.2734451,.19645301,.038593799,.0229188,.00052529998,-.67545068,.6339165,-.51799679,.54364669,.6291216,.73550671,-.32466269,-.3001731,-.1493787,-.61978841,-.58831722,-.37547061,-.1698041,272,LÃÂ¡batlan,1930,392562,4992,2635,161293,83.57,0.0309735,NA,NA,.086602598,.0074999998,1.4779249,2.184262,3.3379819,11.14213,1.5434051,2.382098,1.894497,.0007948,.74624938,.3873744,.2509869,.065552302,.38661861,1187,5827.4419,2702309,4956741,2773684,1235.962,2,.81099969,1.621999,927.47803,2,1.215916,2.4318309,.68933982,.83607268,.43446121,5.0100002,1.373176,1.249918,.86017913,.94286638,.26808554,.045708351,.27225554,-.42406815,.045747802,-.56580734,.02829098,-1.4155107,-1.2548825,-.0267930266218174
264,301,1767,Lajosmizse,13142,.58610189,.58613592,8946497,15326.92,1,.037443101,.94063002,.0077116,.1136156,.59443527,.59064168,.0028057001,.088514797,.0081455,.0962983,.1984795,.5297507,9,.075708501,.58920729,.2169002,.63570797,9,.064608,.61830038,.1994006,.50041902,.48349449,.435352,11700,445636,551619.31,784686,.35061869,.031862698,.240389,2.437279,.0162619,0.0505249,9.3673439,13.57304,13.22061,13.00726,1.1105829,1.035005,.1048851,.034405898,.057786901,.1229335,5.9403272,1,0,2,0,1.237825,1.422513,.2133556,.35242501,9.6374311,.05937,.80610752,.26018879,.037429899,.0256625,.001401,.067698203,.00065860001,1,1442.9301,1442.9301,1424.736,1424.736,1442.9301,1.1000000e-09,7.6499999e-13,7.2744312,.9649148,.93106061,.1030084,.0106107,1.295788,.55643243,-.33204481,.54364669,.52011633,-.82356411,1.097273,-.3654317,-.33754861,-.1498294,-.1991951,-.37547061,-.153817,129,Lajosmizse,3606,677479,11073,16466,355089,98.470001,NA,NA,NA,.054615501,.0029829,1.550347,2.4035759,4.4014812,19.37303,1.572086,2.4714539,.67247659,.0012377,.74681842,.32188421,.2047497,.058755402,.32565701,1403,5661.7832,2550854,5046117,2703520,1191.704,1,0,0,901.11218,1,0,0,-1.005607,.84212881,.0355356,44.009998,3.0865791,1.139779,1.182266,.58020532,.45112932,-.20309982,-.44297108,-.458038,-.40748119,.97136182,-.251991,.24931993,.4727236,-.551992491474434
72,302,620,Lakitelek,19947,.58901823,.58570647,8260860,29805.461,1,.0027147001,.98173738,.0086377002,.036095802,.65646642,.51248592,.0033746001,.1145107,.0074240998,.1257593,.2276715,.52534938,5,.097507603,.56963998,.1836202,.6563434,5,.079907201,.61236417,.1361738,.45984969,.46409711,.41326869,4646,498482,608642,883530,.23531561,.078949399,.33906099,2.1842799,.0105261,0.0389101,8.4437618,13.69168,13.31899,13.11932,1.122991,.99084789,.1159958,-.0091942996,.1149623,.0553734,4.77108,1,0,2,0,1.220991,1.451641,.1996627,.37269461,10.30248,.018262601,.75326031,.25868571,.027868601,.040155198,.00077669998,.066918299,.0016124001,1,1502.994,1502.994,1486.079,1486.079,1502.994,1.5700000e-09,1.0500000e-12,7.3152142,1.229721,1.512213,.1456366,.02121,.59781522,.55486351,-.37986881,.54364669,.6797173,-.1245668,.67547041,-.35288331,-.1417381,-.99479312,-.88759238,-.37547061,.52181798,307,Lakitelek,1543,321362,4452,5466,154334,100.02,NA,NA,NA,.1296462,.0168081,1.385568,1.919798,2.615279,6.839685,1.5764509,2.485198,.81448948,.00053890003,.74686778,.45397729,.28797421,.0121436,.34658581,377,3498.293,973848.81,5081143,2691613,1613.95,2,.49959001,.99918002,556.77771,1,0,0,-1.22724,.95188868,.04318,16.01,2.5309379,1.300645,1.300645,0,.4619185,.20567156,-.44297108,-.90167975,-.43788779,-1.0285902,-.27079481,-.2870647,-.70573592,.3933386513073399
517,305,3366,Lebeny,22949,.3247689,.40073299,6391103,18745.49,1,0,.95241451,.047585499,.090642199,.61366218,.54724163,.1496512,.0095116999,.0031705999,.036144599,.25110969,.56056339,3,.071275197,.52261299,.1830581,.68283743,3,.0328766,.59337348,.1819277,.41964179,.40954,.41658351,3156,708287.38,893659.88,1214573,.35608149,.1180859,.3988297,2.0388279,.0164031,0.0392836,8.0570602,14.0099,13.70308,13.4706,.98309219,1.024666,-.0170523,.0243668,.1590651,.126794,4.1568198,0,0,0,0,1.261719,1.359099,.2324754,.3068223,9.8387613,.047585499,.70567119,.2530486,.044195,.0495006,.0019532,.064033598,.0024502999,1,1587.77,1587.77,1537.561,1537.561,1587.77,2.0800001e-10,1.3100000e-13,7.3700862,1.04177,1.085284,.129299,.016718199,-.0307109,-.1210653,-.51028669,.54364669,.56843221,-.60690522,.86304492,2.8736041,-.93262851,-.40023881,-.39654249,-.37547061,1.475425,444,LÃÂ©bÃÂ©ny,1248,341994,3159,8139,161820,129.66,NA,NA,NA,.207794,.043178301,1.282688,1.64529,1.919351,3.6839089,1.589496,2.5264969,.3881312,.00049429998,.74758518,.53349072,.3356351,.040513601,.3950617,2837,3311.748,872757.38,4874823,2763857,1344.467,2,1.125577,2.251153,527.08771,1,0,0,-1.246351,.4625859,-.64947653,9.0100002,.50479913,.72827113,1.042889,.0311113,-.51568812,-.10658362,-.44297108,-.93993247,-1.0099241,1.066115,-.62454838,-1.7957015,-1.8736963,.9347094999670305
