DATAFLOW,LAST UPDATE,freq,unit,landuse,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO:Romania,2020,238398,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO:Romania,2021,238398,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO:Romania,2022,238398,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1990,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1991,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1992,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1993,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1994,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1995,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1996,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1997,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1998,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,1999,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2000,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2001,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2002,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2003,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2004,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2005,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2006,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2007,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2008,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2009,1821.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2010,1821.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2011,1821,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2012,1821.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2013,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2014,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2015,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2016,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2017,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2018,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2019,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2020,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2021,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO001MC:Bucuresti,2022,1804,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1990,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1991,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1992,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1993,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1994,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1995,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1996,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1997,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1998,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,1999,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2000,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2001,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2002,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2003,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2004,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2005,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2006,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2007,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2008,6674,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2009,6674.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2010,6674.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2011,6674.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2012,6674.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2013,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2014,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2015,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2016,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2017,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2018,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2019,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2020,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2021,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO002M:Cluj-Napoca,2022,6672,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1990,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1991,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1992,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1993,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1994,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1995,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1996,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1997,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1998,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,1999,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2000,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2001,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2002,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2003,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2004,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2005,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2006,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2007,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2008,8697,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2009,8696.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2010,8696.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2011,8696.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2012,8696.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2013,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2014,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2015,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2016,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2017,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2018,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2019,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2020,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2021,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO003M:Timisoara,2022,8692,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1990,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1991,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1992,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1993,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1994,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1995,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1996,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1997,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1998,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,1999,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2000,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2001,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2002,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2003,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2004,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2005,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2006,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2007,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2008,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2009,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2010,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2011,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2012,7414,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2013,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2014,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2015,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2016,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2017,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2018,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2019,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2020,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2021,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO004M:Craiova,2022,7425,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1990,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1991,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1992,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1993,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1994,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1995,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1996,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1997,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1998,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,1999,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2000,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2001,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2002,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2003,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2004,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2005,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2006,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2007,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2008,7071,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2009,7071.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2010,7071.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2011,7071.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2012,7071.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2013,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2014,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2015,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2016,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2017,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2018,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2019,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2020,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2021,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO501M:Constanta,2022,7104,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1990,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1991,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1992,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1993,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1994,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1995,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1996,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1997,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1998,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,1999,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,2000,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,2001,5476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,RO502M:Iasi,2002,5476,
